mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
125514,KBO)프로야구 콜렉션카드2025,문구/완구>일반완구>일반완구,문구/완구,일반완구,일반완구,당일픽업,59336,13418,73838.5,48100,6721,260,3354,882,19,2025-05-22,2025-05-31,1000.0,6461,2472,73867,13.973,6.973,13.4324,5.5051
125865,2025KBO오피셜컬렉션카드,문구/완구>일반완구>일반완구,문구/완구,일반완구,일반완구,사전예약,58975,12954,67961.5,52000,3621,89,2737,367,161,2025-05-21,2025-05-31,30000.0,3532,2370,68203,6.9635,5.2635,6.7923,5.265
125340,KBO)롯데자이언츠거인단팥빵100g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,39162,9655,49620.5,30744,6107,909,953,444,5,2025-05-21,2025-05-31,1900.0,5198,509,49628,19.864,3.0998,16.9074,5.1401
125435,KBO)롯데자이언츠씨앗호떡빵97g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,23841,6671,31341.0,17476,4468,745,785,365,2,2025-05-21,2025-05-31,1900.0,3723,420,31344,25.5665,4.4919,21.3035,4.6985
125469,PB)자이언츠육각꼬깔콘군옥수수맛134g,과자>스낵류>옥수수스낵,과자,스낵류,옥수수스낵,당일픽업,18744,5166,23297.0,14905,2526,365,709,239,0,2025-05-21,2025-05-31,3600.0,2161,470,23297,16.9473,4.7568,14.4985,4.5097
107326,KBO야구카드바인더북,문구/완구>일반완구>일반완구,문구/완구,일반완구,일반완구,사전예약,10493,4926,12894.5,8877,1159,72,321,41,23,2025-05-21,2025-05-31,18000.0,1087,280,12929,13.0562,3.6161,12.2451,2.6246
125468,PB)자이언츠육각꼬깔콘고소한맛134g,과자>스낵류>옥수수스낵,과자,스낵류,옥수수스낵,당일픽업,14056,3762,18837.0,10375,2651,380,513,137,0,2025-05-21,2025-05-31,3600.0,2271,376,18837,25.5518,4.9446,21.8892,5.0072
125374,PB)자이언츠피카츄냐냐71g,과자>스낵류>옥수수스낵,과자,스낵류,옥수수스낵,당일픽업,5175,2662,6149.5,4045,695,204,151,79,1,2025-05-21,2025-05-31,2100.0,491,72,6151,17.1817,3.733,12.1384,2.3107
125843,이스타)도쿠시마라면큰컵,면>용기면>라면(대형컵),면,용기면,라면(대형컵),당일픽업,4109,2493,4743.5,3619,356,54,59,12,9,2025-05-28,2025-05-31,2200.0,302,47,4757,9.837,1.6303,8.3448,1.9081
125812,KBO)롯데자이언츠바다샌드크림빵96g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,6863,2179,10012.5,4694,1564,114,410,80,1,2025-05-29,2025-05-31,1900.0,1450,330,10014,33.3191,8.7346,30.8905,4.5957
123101,G)오하요저지우유푸딩115g,디저트>젤리>푸딩,디저트,젤리,푸딩,당일픽업,6905,2126,8986.5,5323,1167,200,192,22,1,2025-05-21,2025-05-31,4000.0,967,170,8988,21.9237,3.607,18.1664,4.2277
191866,5월 와인 구독,,,,,구독할인,2403,1215,2951.5,2079,280,6,25,12,1,2025-05-21,2025-05-31,3900.0,274,13,2953,13.468,1.2025,13.1794,2.4305
105770,시원)후와토로리치생초콜릿40g,디저트>냉동디저트>냉동빵,디저트,냉동디저트,냉동빵,당일픽업,2891,1085,3718.0,2074,571,179,59,8,0,2025-05-21,2025-05-31,3900.0,392,51,3718,27.5313,2.8447,18.9007,3.4267
210445,오뚜기)스파게티큰컵,면>용기면>비빔/볶음면,면,용기면,비빔/볶음면,당일픽업,3441,1037,5092.0,2169,1006,197,57,12,0,2025-05-21,2025-05-31,1800.0,809,45,5092,46.3808,2.6279,37.2983,4.9103
