mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
123923,신동엽)블랙서클위스키700ml,양주와인>양주>위스키,양주와인,양주,위스키,당일픽업,30212,5563,31693.0,28549,652,28,730,247,6,2025-03-11,2025-03-20,19900.0,624,483,31702,2.2838,2.557,2.1857,5.6987
123101,G)오하요저지우유푸딩115g,디저트>젤리>푸딩,디저트,젤리,푸딩,당일픽업,15613,4984,19048.0,13148,1687,163,535,72,8,2025-03-11,2025-03-20,4000.0,1524,463,19060,12.8308,4.0691,11.5911,3.8242
124230,히비키 하모니,양주와인>양주>위스키,양주와인,양주,위스키,사전예약,17331,2319,18985.5,15830,641,3,685,147,25,2025-03-11,2025-03-20,148000.0,638,538,19023,4.0493,4.3272,4.0303,8.2031
124228,야마자키 12년,양주와인>양주>위스키,양주와인,양주,위스키,사전예약,8263,1184,8732.5,7690,141,0,349,80,3,2025-03-11,2025-03-20,315000.0,141,269,8737,1.8336,4.5384,1.8336,7.3792
123444,와일드 터키 지미 러셀  70주년 릴리즈,양주와인>양주>위스키,양주와인,양주,위스키,사전예약,8288,1154,8541.5,7923,34,0,277,43,11,2025-03-11,2025-03-20,79000.0,34,234,8558,0.4291,3.4962,0.4291,7.4159
124227,야마자키 DR,양주와인>양주>위스키,양주와인,양주,위스키,사전예약,7900,1250,8539.5,7178,198,2,427,88,7,2025-03-11,2025-03-20,158000.0,196,339,8550,2.7584,5.9487,2.7306,6.84
123618,렌틸콩유부초밥&에그샐러드,미반>초밥류>유부초밥,미반,초밥류,유부초밥,사전예약,6175,2429,8316.0,4522,1145,187,285,28,8,2025-03-11,2025-03-20,3900.0,958,257,8328,25.3207,6.3025,21.1853,3.4286
105770,시원)후와토로리치생초콜릿40g,디저트>냉동디저트>냉동빵,디저트,냉동디저트,냉동빵,당일픽업,6636,3081,8045.0,5432,763,150,251,32,8,2025-03-11,2025-03-20,3900.0,613,219,8057,14.0464,4.6208,11.285,2.6151
109496, 미쓰이)생초콜릿모찌40g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,냉동떡,당일픽업,6830,3537,7995.0,5701,675,189,240,23,2,2025-03-11,2025-03-20,2400.0,486,217,7998,11.84,4.2098,8.5248,2.2612
123504,닭가슴살스테이크도시락,미반>도시락>기타,미반,도시락,기타,사전예약,5460,2274,7036.5,4226,851,140,211,27,5,2025-03-11,2025-03-20,6500.0,711,184,7044,20.1372,4.9929,16.8244,3.0976
