mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
123101,G)오하요저지우유푸딩115g,디저트>젤리>푸딩,디저트,젤리,푸딩,당일픽업,20032,5937,24783.0,16700,2427,246,560,81,18,2025-03-21,2025-03-31,4000.0,2181,479,24810,14.5329,3.3533,13.0599,4.1789
123923,신동엽)블랙서클위스키700ml,양주와인>양주>위스키,양주와인,양주,위스키,당일픽업,12898,3235,13270.5,12249,118,4,398,126,3,2025-03-21,2025-03-31,19900.0,114,272,13275,0.9633,3.2492,0.9307,4.1036
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,9421,3032,12529.5,6927,1723,269,401,100,1,2025-03-21,2025-03-31,1900.0,1454,301,12531,24.8737,5.7889,20.9903,4.1329
014387,맛장우전주식비빔밥,미반>도시락>기타,미반,도시락,기타,사전예약,9887,2654,13953.5,6980,2361,373,145,27,1,2025-03-21,2025-03-31,4500.0,1988,118,13955,33.8252,2.0774,28.4814,5.2581
124677,KBO)삼립삼성라이온즈블루베리패스츄리100g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,5883,2158,8098.0,4124,1212,188,295,64,0,2025-03-21,2025-03-31,1900.0,1024,231,8098,29.3889,7.1532,24.8303,3.7525
109496, 미쓰이)생초콜릿모찌40g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,냉동떡,당일픽업,4047,2116,4766.5,3337,440,128,126,15,1,2025-03-21,2025-03-31,2400.0,312,111,4768,13.1855,3.7758,9.3497,2.2533
124676,KBO)삼립두산베어스곰발바닥꿀빵95g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,5312,1974,7413.5,3750,1093,139,284,45,1,2025-03-21,2025-03-31,1900.0,954,239,7415,29.1467,7.5733,25.44,3.7563
124678,KBO)삼립KT위즈빅또리초코바닐라샌드60g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,4691,1772,6807.0,3163,1095,137,264,32,0,2025-03-21,2025-03-31,1900.0,958,232,6807,34.619,8.3465,30.2877,3.8414
124684,KBO)삼립한화이글스핫투움바브레드90g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,4820,1764,6955.0,3255,1116,148,267,34,0,2025-03-21,2025-03-31,1900.0,968,233,6955,34.2857,8.2028,29.7389,3.9427
123618,렌틸콩유부초밥&에그샐러드,미반>초밥류>유부초밥,미반,초밥류,유부초밥,사전예약,4457,1711,5707.5,3350,748,182,157,19,1,2025-03-21,2025-03-31,3900.0,566,138,5709,22.3284,4.6866,16.8955,3.3366
105770,시원)후와토로리치생초콜릿40g,디저트>냉동디저트>냉동빵,디저트,냉동디저트,냉동빵,당일픽업,3808,1705,4577.5,2976,494,157,152,28,1,2025-03-21,2025-03-31,3900.0,337,124,4579,16.5995,5.1075,11.3239,2.6856
124675,KBO)삼립LG트윈스쌍둥이딸기샌드99g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,4275,1584,6362.0,2721,1115,169,245,25,0,2025-03-21,2025-03-31,1900.0,946,220,6362,40.9776,9.004,34.7666,4.0164
124530,최강록의간장들기름비빔밥,미반>도시락>기타,미반,도시락,기타,사전예약,5201,1561,6993.0,3772,1077,223,114,15,0,2025-03-21,2025-03-31,4900.0,854,99,6993,28.5525,3.0223,22.6405,4.4798
