mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
191572,3월 와인 구독,,,,,구독할인,26121,4291,34766.0,21218,4147,4,597,107,48,2025-03-01,2025-03-10,3900.0,4143,490,34838,19.5447,2.8136,19.5259,8.1189
123923,신동엽)블랙서클위스키700ml,양주와인>양주>위스키,양주와인,양주,위스키,당일픽업,31589,5700,33207.5,29930,678,32,740,206,3,2025-03-01,2025-03-10,19900.0,646,534,33212,2.2653,2.4724,2.1584,5.8267
123101,G)오하요저지우유푸딩115g,디저트>젤리>푸딩,디저트,젤리,푸딩,당일픽업,15870,5577,18822.0,13850,1370,105,498,35,12,2025-03-01,2025-03-10,4000.0,1265,463,18840,9.8917,3.5957,9.1336,3.3782
014287,롯데)NEW참치마요네즈삼각,미반>삼각김밥>삼각김밥,미반,삼각김밥,삼각김밥,교환권,7406,2458,12369.0,4741,2505,31,90,37,2,2025-03-01,2025-03-10,1100.0,2474,53,12372,52.837,1.8983,52.1831,5.0334
123618,렌틸콩유부초밥&에그샐러드,미반>초밥류>유부초밥,미반,초밥류,유부초밥,사전예약,8843,3240,12133.5,6187,1701,301,597,52,5,2025-03-01,2025-03-10,3900.0,1400,545,12141,27.4931,9.6493,22.6281,3.7472
109362,7찬도시락,미반>도시락>기타,미반,도시락,기타,사전예약,9558,2923,10790.5,8654,648,67,145,35,9,2025-03-01,2025-03-10,5200.0,581,110,10804,7.4879,1.6755,6.7137,3.6962
105748,지비)귀달베르토750ml,양주와인>와인>레드,양주와인,와인,레드,당일픽업,9111,2179,10609.5,7423,802,83,555,247,1,2025-03-01,2025-03-10,74900.0,719,308,10611,10.8043,7.4768,9.6861,4.8697
123504,닭가슴살스테이크도시락,미반>도시락>기타,미반,도시락,기타,사전예약,7940,3174,10348.0,5980,1237,229,458,32,4,2025-03-01,2025-03-10,6500.0,1008,426,10354,20.6856,7.6589,16.8562,3.2621
123953,안유성명장 치킨난반정식,미반>도시락>기타,미반,도시락,기타,사전예약,6396,2305,7550.5,5577,622,68,100,26,3,2025-03-01,2025-03-10,5500.0,554,74,7555,11.1529,1.7931,9.9337,3.2777
124446,3월 도시락 구독(100원),,,,,구독할인,4982,2001,7451.0,3655,1229,6,66,20,6,2025-03-01,2025-03-10,100.0,1223,46,7460,33.6252,1.8057,33.461,3.7281
105887,롯데)맛장우전주식비빔밥,미반>도시락>도시락,미반,도시락,도시락,교환권,4312,1566,6596.5,3014,1186,48,45,18,1,2025-03-01,2025-03-10,4500.0,1138,27,6598,39.3497,1.493,37.7571,4.2133
123619,홀그레인머스타드닭가슴살김밥,미반>김밥>말이김밥,미반,김밥,말이김밥,사전예약,4640,1754,6500.5,3115,901,156,435,32,1,2025-03-01,2025-03-10,3500.0,745,403,6502,28.9246,13.9647,23.9165,3.707
124265,"3월 삼각김밥,김밥 구독(100원)",,,,,구독할인,4153,1692,6451.5,2925,1147,4,52,18,7,2025-03-01,2025-03-10,100.0,1143,34,6462,39.2137,1.7778,39.0769,3.8191
124390,"3월 샌드위치,햄버거 구독(100원)",,,,,구독할인,4028,1584,6282.0,2814,1133,7,46,20,8,2025-03-01,2025-03-10,100.0,1126,26,6294,40.263,1.6347,40.0142,3.9735
014387,맛장우전주식비빔밥,미반>도시락>기타,미반,도시락,기타,사전예약,4372,1555,6038.5,3194,925,131,107,14,1,2025-03-01,2025-03-10,4500.0,794,93,6040,28.9606,3.35,24.8591,3.8842
124225,타케츠루 퓨어몰트,양주와인>양주>위스키,양주와인,양주,위스키,사전예약,3991,1083,5264.0,3181,631,31,121,23,4,2025-03-04,2025-03-10,129800.0,600,98,5270,19.8365,3.8038,18.862,4.8661
014287,롯데)NEW참치마요네즈삼각,미반>삼각김밥>삼각김밥,미반,삼각김밥,삼각김밥,당일픽업,3745,1074,5142.0,2756,786,95,77,31,0,2025-03-03,2025-03-10,1100.0,691,46,5142,28.5196,2.7939,25.0726,4.7877
124390,필리치즈스테이크버거,조리빵>햄버거>햄버거,조리빵,햄버거,햄버거,사전예약,3577,1358,4869.5,2622,771,137,39,7,1,2025-03-01,2025-03-10,3600.0,634,32,4871,29.405,1.4874,24.18,3.5869
124136,듬뿍참치유부초밥,미반>초밥류>유부초밥,미반,초밥류,유부초밥,사전예약,3418,1160,4846.5,2391,838,137,43,8,1,2025-03-01,2025-03-10,3500.0,701,35,4848,35.0481,1.7984,29.3183,4.1793
123655,닭가슴살잡곡샌드,조리빵>샌드위치>기타 ,조리빵,샌드위치,기타 ,사전예약,3142,1364,4376.5,2099,571,98,344,27,3,2025-03-01,2025-03-10,3000.0,473,317,4381,27.2034,16.3888,22.5345,3.2119
192628,3월 위스키 구독,,,,,구독할인,3186,2069,3566.0,2915,196,6,45,22,2,2025-03-01,2025-03-10,9900.0,190,23,3569,6.7238,1.5437,6.518,1.725
116939,매콤투움바파스타,미반>푸드 간편식>조리면,미반,푸드 간편식,조리면,사전예약,2777,1114,3537.0,2204,451,81,34,7,0,2025-03-01,2025-03-10,4900.0,370,27,3537,20.4628,1.5426,16.7877,3.175
108365,우진)지오도라퀸타20/21 750ml,양주와인>와인>레드,양주와인,와인,레드,당일픽업,2883,991,3281.5,2499,202,31,119,31,1,2025-03-01,2025-03-10,74900.0,171,88,3283,8.0832,4.7619,6.8427,3.3128
108563,비노)콜미레이터러시안잭쇼비뇽블랑750ml,양주와인>와인>화이트,양주와인,와인,화이트,당일픽업,2254,684,2960.0,1766,323,13,130,22,0,2025-03-01,2025-03-10,29000.0,310,108,2960,18.2899,7.3613,17.5538,4.3275
109496, 미쓰이)생초콜릿모찌40g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,냉동떡,당일픽업,2533,1522,2935.0,2150,211,52,108,12,0,2025-03-01,2025-03-10,2400.0,159,96,2935,9.814,5.0233,7.3953,1.9284
124510,우진)지오도BDM 18,양주와인>와인>레드,양주와인,와인,레드,당일픽업,2332,730,2727.0,1951,185,23,138,33,2,2025-03-01,2025-03-10,199900.0,162,105,2730,9.4823,7.0733,8.3034,3.7397
123503,롯데)더커진닭가슴살잡곡밥삼각,미반>삼각김밥>기타주먹밥(더커진삼각),미반,삼각김밥,기타주먹밥(더커진삼각),당일픽업,2217,883,2640.0,1798,145,28,227,19,0,2025-03-01,2025-03-10,1800.0,117,208,2640,8.0645,12.6251,6.5072,2.9898
123500,롯데)닭가슴살스테이크도시락,미반>도시락>도시락,미반,도시락,도시락,당일픽업,2047,878,2501.0,1618,169,30,212,18,0,2025-03-01,2025-03-10,6500.0,139,194,2501,10.445,13.1026,8.5909,2.8485
124511,우진)르볼테21/22 750ml,양주와인>와인>레드,양주와인,와인,레드,당일픽업,2044,697,2450.0,1601,203,25,160,55,0,2025-03-01,2025-03-10,39900.0,178,105,2450,12.6796,9.9938,11.1181,3.5151
107879,3월 세븐카페 구독,,,,,구독할인,1822,1092,2385.0,1511,276,2,27,6,0,2025-03-01,2025-03-10,2000.0,274,21,2385,18.266,1.7869,18.1337,2.1841
123601,롯데)렌틸콩유부초밥&에그샐러드,미반>초밥류>유부초밥,미반,초밥류,유부초밥,당일픽업,1912,885,2345.0,1527,141,19,213,12,0,2025-03-01,2025-03-10,3900.0,122,201,2345,9.2338,13.9489,7.9895,2.6497
124159,리얼소프트햄샌드,조리빵>샌드위치>기타 ,조리빵,샌드위치,기타 ,사전예약,1707,782,2194.0,1278,319,84,23,3,0,2025-03-01,2025-03-10,3000.0,235,20,2194,24.9609,1.7997,18.3881,2.8056
123926,매콤왕교자그라탕,미반>푸드 간편식>안주/반찬,미반,푸드 간편식,안주/반찬,사전예약,1706,767,2189.0,1346,288,51,17,4,0,2025-03-01,2025-03-10,4300.0,237,13,2189,21.3967,1.263,17.6077,2.854
124134,닭강정김밥,미반>김밥>말이김밥,미반,김밥,말이김밥,사전예약,1589,734,2083.0,1182,306,69,28,4,0,2025-03-01,2025-03-10,3400.0,237,24,2083,25.8883,2.3689,20.0508,2.8379
124634,키키쿼카)스트레스볼set,과자>캔디류>행사상품,과자,캔디류,행사상품,사전예약,1779,1184,2002.5,1615,109,7,35,6,7,2025-03-01,2025-03-10,17500.0,102,29,2013,6.7492,2.1672,6.3158,1.7002
124513,우진)루체 21 750ml,양주와인>와인>레드,양주와인,와인,레드,당일픽업,1791,599,2004.0,1453,118,21,139,60,0,2025-03-01,2025-03-10,149000.0,97,79,2004,8.1211,9.5664,6.6758,3.3456
109497, 미쓰이)홋카이도우유크림모찌56g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,냉동떡,당일픽업,1615,830,1982.0,1277,185,37,101,15,0,2025-03-01,2025-03-10,2400.0,148,86,1982,14.4871,7.9092,11.5897,2.388
105367,3월 세븐카페 반값구독,,,,,구독할인,1574,964,1978.0,1343,206,3,13,7,2,2025-03-01,2025-03-10,5000.0,203,6,1981,15.3388,0.968,15.1154,2.055
834845,3월 도시락 구독,,,,,구독할인,1350,666,1919.0,1033,285,4,20,6,2,2025-03-05,2025-03-10,4000.0,281,14,1922,27.5895,1.9361,27.2023,2.8859
124670,SF9화보매거진기획set,과자>젤리류>수입젤리,과자,젤리류,수입젤리,사전예약,1264,319,1863.0,920,276,2,56,0,10,2025-03-07,2025-03-10,25000.0,274,56,1878,30.0,6.087,29.7826,5.8871
192634,지비)앙리마티스앨런스콧쇼비뇽,양주와인>와인>화이트,양주와인,와인,화이트,당일픽업,1415,512,1831.0,1145,185,12,72,1,0,2025-03-01,2025-03-10,15500.0,173,71,1831,16.1572,6.2882,15.1092,3.5762
123767,"모바일금액권 50,000원",기타>판촉물>판촉물,기타,판촉물,판촉물,금액권,1034,412,1793.0,644,372,1,17,0,0,2025-03-01,2025-03-10,50000.0,371,17,1793,57.764,2.6398,57.6087,4.3519
124224,요이치 싱글몰트,양주와인>양주>위스키,양주와인,양주,위스키,사전예약,1395,626,1769.5,1108,197,28,53,8,1,2025-03-04,2025-03-10,129800.0,169,45,1771,17.7798,4.7834,15.2527,2.8291
